Input,Output,Epoch,ObservedProb,ExpectedProb
bikuk+PL_7,bikukka,9,0.0,0.46882101291624995
bikuk+PL_8,bikukka,9,0.0,0.46882101291624995
bikuk+PL_9,bikukka,9,0.0,0.46882101291624995
bikuk+PL_10,bikukka,9,0.0,0.46882101291624995
bikuk+PL_11,bikukka,9,0.0,0.46882101291624995
bikuk+PL_12,bikukka,9,0.0,0.46882101291624995
gorar+PL_0,gorarka,10,1.0,0.8279412843409325
gorar+PL_1,gorarka,10,1.0,0.8279412843409325
gorar+PL_2,gorarka,10,1.0,0.8279412843409325
gorar+PL_3,gorarka,10,1.0,0.8279412843409325
gorar+PL_4,gorarka,10,1.0,0.8279412843409325
gorar+PL_5,gorarka,10,1.0,0.8279412843409325
gorar+PL_6,gorarka,10,1.0,0.8279412843409325
gorar+PL_7,gorarka,10,1.0,0.8279412843409325
gorar+PL_8,gorarka,10,1.0,0.8279412843409325
gorar+PL_9,gorarka,10,1.0,0.8279412843409325
gorar+PL_10,gorarka,10,1.0,0.8279412843409325
gorar+PL_0,gorarson,10,0.0,0.1720587156590676
gorar+PL_1,gorarson,10,0.0,0.1720587156590676
gorar+PL_2,gorarson,10,0.0,0.1720587156590676
gorar+PL_3,gorarson,10,0.0,0.1720587156590676
gorar+PL_4,gorarson,10,0.0,0.1720587156590676
gorar+PL_5,gorarson,10,0.0,0.1720587156590676
gorar+PL_6,gorarson,10,0.0,0.1720587156590676
gorar+PL_7,gorarson,10,0.0,0.1720587156590676
gorar+PL_8,gorarson,10,0.0,0.1720587156590676
gorar+PL_9,gorarson,10,0.0,0.1720587156590676
gorar+PL_10,gorarson,10,0.0,0.1720587156590676
mureg+PL_0,muregson,10,0.0,0.05018889986825368
mureg+PL_1,muregson,10,0.0,0.05018889986825368
mureg+PL_2,muregson,10,0.0,0.05018889986825368
mureg+PL_3,muregson,10,0.0,0.05018889986825368
mureg+PL_4,muregson,10,0.0,0.05018889986825368
mureg+PL_5,muregson,10,0.0,0.05018889986825368
mureg+PL_6,muregson,10,0.0,0.05018889986825368
mureg+PL_7,muregson,10,0.0,0.05018889986825368
mureg+PL_8,muregson,10,0.0,0.05018889986825368
mureg+PL_9,muregson,10,0.0,0.05018889986825368
mureg+PL_10,muregson,10,0.0,0.05018889986825368
mureg+PL_11,muregson,10,0.0,0.05018889986825368
mureg+PL_12,muregson,10,0.0,0.05018889986825368
mureg+PL_13,muregson,10,0.0,0.05018889986825368
mureg+PL_14,muregson,10,0.0,0.05018889986825368
mureg+PL_15,muregson,10,0.0,0.05018889986825368
mureg+PL_16,muregson,10,0.0,0.05018889986825368
mureg+PL_17,muregson,10,0.0,0.05018889986825368
mureg+PL_18,muregson,10,0.0,0.05018889986825368
mureg+PL_19,muregson,10,0.0,0.05018889986825368
mureg+PL_20,muregson,10,0.0,0.05018889986825368
mureg+PL_21,muregson,10,0.0,0.05018889986825368
mureg+PL_22,muregson,10,0.0,0.05018889986825368
mureg+PL_23,muregson,10,0.0,0.05018889986825368
mureg+PL_24,muregson,10,0.0,0.05018889986825368
mureg+PL_25,muregson,10,0.0,0.05018889986825368
mureg+PL_26,muregson,10,0.0,0.05018889986825368
mureg+PL_27,muregson,10,0.0,0.05018889986825368
mureg+PL_28,muregson,10,0.0,0.05018889986825368
mureg+PL_29,muregson,10,0.0,0.05018889986825368
mureg+PL_30,muregson,10,0.0,0.05018889986825368
mureg+PL_31,muregson,10,0.0,0.05018889986825368
mureg+PL_32,muregson,10,0.0,0.05018889986825368
mureg+PL_33,muregson,10,0.0,0.05018889986825368
mureg+PL_34,muregson,10,0.0,0.05018889986825368
mureg+PL_35,muregson,10,0.0,0.05018889986825368
mureg+PL_36,muregson,10,0.0,0.05018889986825368
mureg+PL_37,muregson,10,0.0,0.05018889986825368
mureg+PL_38,muregson,10,0.0,0.05018889986825368
mureg+PL_39,muregson,10,0.0,0.05018889986825368
mureg+PL_40,muregson,10,0.0,0.05018889986825368
mureg+PL_41,muregson,10,0.0,0.05018889986825368
mureg+PL_42,muregson,10,0.0,0.05018889986825368
mureg+PL_43,muregson,10,0.0,0.05018889986825368
mureg+PL_44,muregson,10,0.0,0.05018889986825368
mureg+PL_45,muregson,10,0.0,0.05018889986825368
mureg+PL_46,muregson,10,0.0,0.05018889986825368
mureg+PL_47,muregson,10,0.0,0.05018889986825368
mureg+PL_48,muregson,10,0.0,0.05018889986825368
mureg+PL_49,muregson,10,0.0,0.05018889986825368
mureg+PL_50,muregson,10,0.0,0.05018889986825368
mureg+PL_51,muregson,10,0.0,0.05018889986825368
mureg+PL_52,muregson,10,0.0,0.05018889986825368
mureg+PL_53,muregson,10,0.0,0.05018889986825368
mureg+PL_54,muregson,10,0.0,0.05018889986825368
mureg+PL_55,muregson,10,0.0,0.05018889986825368
mureg+PL_56,muregson,10,0.0,0.05018889986825368
mureg+PL_57,muregson,10,0.0,0.05018889986825368
mureg+PL_58,muregson,10,0.0,0.05018889986825368
mureg+PL_59,muregson,10,0.0,0.05018889986825368
mureg+PL_60,muregson,10,0.0,0.05018889986825368
mureg+PL_61,muregson,10,0.0,0.05018889986825368
mureg+PL_62,muregson,10,0.0,0.05018889986825368
mureg+PL_63,muregson,10,0.0,0.05018889986825368
mureg+PL_64,muregson,10,0.0,0.05018889986825368
mureg+PL_65,muregson,10,0.0,0.05018889986825368
mureg+PL_66,muregson,10,0.0,0.05018889986825368
mureg+PL_67,muregson,10,0.0,0.05018889986825368
mureg+PL_68,muregson,10,0.0,0.05018889986825368
mureg+PL_69,muregson,10,0.0,0.05018889986825368
mureg+PL_70,muregson,10,0.0,0.05018889986825368
mureg+PL_71,muregson,10,0.0,0.05018889986825368
mureg+PL_72,muregson,10,0.0,0.05018889986825368
mureg+PL_73,muregson,10,0.0,0.05018889986825368
mureg+PL_74,muregson,10,0.0,0.05018889986825368
mureg+PL_75,muregson,10,0.0,0.05018889986825368
mureg+PL_76,muregson,10,0.0,0.05018889986825368
mureg+PL_77,muregson,10,0.0,0.05018889986825368
mureg+PL_78,muregson,10,0.0,0.05018889986825368
mureg+PL_0,muregka,10,1.0,0.9498111001317463
mureg+PL_1,muregka,10,1.0,0.9498111001317463
mureg+PL_2,muregka,10,1.0,0.9498111001317463
mureg+PL_3,muregka,10,1.0,0.9498111001317463
mureg+PL_4,muregka,10,1.0,0.9498111001317463
mureg+PL_5,muregka,10,1.0,0.9498111001317463
mureg+PL_6,muregka,10,1.0,0.9498111001317463
mureg+PL_7,muregka,10,1.0,0.9498111001317463
mureg+PL_8,muregka,10,1.0,0.9498111001317463
mureg+PL_9,muregka,10,1.0,0.9498111001317463
mureg+PL_10,muregka,10,1.0,0.9498111001317463
mureg+PL_11,muregka,10,1.0,0.9498111001317463
mureg+PL_12,muregka,10,1.0,0.9498111001317463
mureg+PL_13,muregka,10,1.0,0.9498111001317463
mureg+PL_14,muregka,10,1.0,0.9498111001317463
mureg+PL_15,muregka,10,1.0,0.9498111001317463
mureg+PL_16,muregka,10,1.0,0.9498111001317463
mureg+PL_17,muregka,10,1.0,0.9498111001317463
mureg+PL_18,muregka,10,1.0,0.9498111001317463
mureg+PL_19,muregka,10,1.0,0.9498111001317463
mureg+PL_20,muregka,10,1.0,0.9498111001317463
mureg+PL_21,muregka,10,1.0,0.9498111001317463
mureg+PL_22,muregka,10,1.0,0.9498111001317463
mureg+PL_23,muregka,10,1.0,0.9498111001317463
mureg+PL_24,muregka,10,1.0,0.9498111001317463
mureg+PL_25,muregka,10,1.0,0.9498111001317463
mureg+PL_26,muregka,10,1.0,0.9498111001317463
mureg+PL_27,muregka,10,1.0,0.9498111001317463
mureg+PL_28,muregka,10,1.0,0.9498111001317463
mureg+PL_29,muregka,10,1.0,0.9498111001317463
mureg+PL_30,muregka,10,1.0,0.9498111001317463
mureg+PL_31,muregka,10,1.0,0.9498111001317463
mureg+PL_32,muregka,10,1.0,0.9498111001317463
mureg+PL_33,muregka,10,1.0,0.9498111001317463
mureg+PL_34,muregka,10,1.0,0.9498111001317463
mureg+PL_35,muregka,10,1.0,0.9498111001317463
mureg+PL_36,muregka,10,1.0,0.9498111001317463
mureg+PL_37,muregka,10,1.0,0.9498111001317463
mureg+PL_38,muregka,10,1.0,0.9498111001317463
mureg+PL_39,muregka,10,1.0,0.9498111001317463
mureg+PL_40,muregka,10,1.0,0.9498111001317463
mureg+PL_41,muregka,10,1.0,0.9498111001317463
mureg+PL_42,muregka,10,1.0,0.9498111001317463
mureg+PL_43,muregka,10,1.0,0.9498111001317463
mureg+PL_44,muregka,10,1.0,0.9498111001317463
mureg+PL_45,muregka,10,1.0,0.9498111001317463
mureg+PL_46,muregka,10,1.0,0.9498111001317463
mureg+PL_47,muregka,10,1.0,0.9498111001317463
mureg+PL_48,muregka,10,1.0,0.9498111001317463
mureg+PL_49,muregka,10,1.0,0.9498111001317463
mureg+PL_50,muregka,10,1.0,0.9498111001317463
mureg+PL_51,muregka,10,1.0,0.9498111001317463
mureg+PL_52,muregka,10,1.0,0.9498111001317463
mureg+PL_53,muregka,10,1.0,0.9498111001317463
mureg+PL_54,muregka,10,1.0,0.9498111001317463
mureg+PL_55,muregka,10,1.0,0.9498111001317463
mureg+PL_56,muregka,10,1.0,0.9498111001317463
mureg+PL_57,muregka,10,1.0,0.9498111001317463
mureg+PL_58,muregka,10,1.0,0.9498111001317463
mureg+PL_59,muregka,10,1.0,0.9498111001317463
mureg+PL_60,muregka,10,1.0,0.9498111001317463
mureg+PL_61,muregka,10,1.0,0.9498111001317463
mureg+PL_62,muregka,10,1.0,0.9498111001317463
mureg+PL_63,muregka,10,1.0,0.9498111001317463
mureg+PL_64,muregka,10,1.0,0.9498111001317463
mureg+PL_65,muregka,10,1.0,0.9498111001317463
mureg+PL_66,muregka,10,1.0,0.9498111001317463
mureg+PL_67,muregka,10,1.0,0.9498111001317463
mureg+PL_68,muregka,10,1.0,0.9498111001317463
mureg+PL_69,muregka,10,1.0,0.9498111001317463
mureg+PL_70,muregka,10,1.0,0.9498111001317463
mureg+PL_71,muregka,10,1.0,0.9498111001317463
mureg+PL_72,muregka,10,1.0,0.9498111001317463
mureg+PL_73,muregka,10,1.0,0.9498111001317463
mureg+PL_74,muregka,10,1.0,0.9498111001317463
mureg+PL_75,muregka,10,1.0,0.9498111001317463
mureg+PL_76,muregka,10,1.0,0.9498111001317463
mureg+PL_77,muregka,10,1.0,0.9498111001317463
mureg+PL_78,muregka,10,1.0,0.9498111001317463
gagut+PL_0,gagutka,10,1.0,0.8227007004311835
gagut+PL_1,gagutka,10,1.0,0.8227007004311835
gagut+PL_2,gagutka,10,1.0,0.8227007004311835
gagut+PL_3,gagutka,10,1.0,0.8227007004311835
gagut+PL_4,gagutka,10,1.0,0.8227007004311835
gagut+PL_5,gagutka,10,1.0,0.8227007004311835
gagut+PL_6,gagutka,10,1.0,0.8227007004311835
gagut+PL_7,gagutka,10,1.0,0.8227007004311835
gagut+PL_8,gagutka,10,1.0,0.8227007004311835
gagut+PL_9,gagutka,10,1.0,0.8227007004311835
gagut+PL_0,gagutson,10,0.0,0.17729929956881646
gagut+PL_1,gagutson,10,0.0,0.17729929956881646
gagut+PL_2,gagutson,10,0.0,0.17729929956881646
gagut+PL_3,gagutson,10,0.0,0.17729929956881646
gagut+PL_4,gagutson,10,0.0,0.17729929956881646
gagut+PL_5,gagutson,10,0.0,0.17729929956881646
gagut+PL_6,gagutson,10,0.0,0.17729929956881646
gagut+PL_7,gagutson,10,0.0,0.17729929956881646
gagut+PL_8,gagutson,10,0.0,0.17729929956881646
gagut+PL_9,gagutson,10,0.0,0.17729929956881646
bizob+PL_0,bizobka,10,1.0,0.8171879941807156
bizob+PL_1,bizobka,10,1.0,0.8171879941807156
bizob+PL_2,bizobka,10,1.0,0.8171879941807156
bizob+PL_3,bizobka,10,1.0,0.8171879941807156
bizob+PL_4,bizobka,10,1.0,0.8171879941807156
bizob+PL_5,bizobka,10,1.0,0.8171879941807156
bizob+PL_6,bizobka,10,1.0,0.8171879941807156
bizob+PL_7,bizobka,10,1.0,0.8171879941807156
bizob+PL_8,bizobka,10,1.0,0.8171879941807156
bizob+PL_0,bizobson,10,0.0,0.1828120058192843
bizob+PL_1,bizobson,10,0.0,0.1828120058192843
bizob+PL_2,bizobson,10,0.0,0.1828120058192843
bizob+PL_3,bizobson,10,0.0,0.1828120058192843
bizob+PL_4,bizobson,10,0.0,0.1828120058192843
bizob+PL_5,bizobson,10,0.0,0.1828120058192843
bizob+PL_6,bizobson,10,0.0,0.1828120058192843
bizob+PL_7,bizobson,10,0.0,0.1828120058192843
bizob+PL_8,bizobson,10,0.0,0.1828120058192843
kumud+PL_0,kumudka,10,1.0,0.8113845421765439
kumud+PL_1,kumudka,10,1.0,0.8113845421765439
kumud+PL_2,kumudka,10,1.0,0.8113845421765439
kumud+PL_3,kumudka,10,1.0,0.8113845421765439
kumud+PL_4,kumudka,10,1.0,0.8113845421765439
kumud+PL_5,kumudka,10,1.0,0.8113845421765439
kumud+PL_6,kumudka,10,1.0,0.8113845421765439
kumud+PL_7,kumudka,10,1.0,0.8113845421765439
kumud+PL_0,kumudson,10,0.0,0.18861545782345618
kumud+PL_1,kumudson,10,0.0,0.18861545782345618
kumud+PL_2,kumudson,10,0.0,0.18861545782345618
kumud+PL_3,kumudson,10,0.0,0.18861545782345618
kumud+PL_4,kumudson,10,0.0,0.18861545782345618
kumud+PL_5,kumudson,10,0.0,0.18861545782345618
kumud+PL_6,kumudson,10,0.0,0.18861545782345618
kumud+PL_7,kumudson,10,0.0,0.18861545782345618
mitin+PL_0,mitinka,10,0.0,0.5748835055492763
mitin+PL_1,mitinka,10,0.0,0.5748835055492763
mitin+PL_2,mitinka,10,0.0,0.5748835055492763
mitin+PL_3,mitinka,10,0.0,0.5748835055492763
mitin+PL_4,mitinka,10,0.0,0.5748835055492763
mitin+PL_5,mitinka,10,0.0,0.5748835055492763
mitin+PL_6,mitinka,10,0.0,0.5748835055492763
mitin+PL_0,mitinson,10,1.0,0.42511649445072386
mitin+PL_1,mitinson,10,1.0,0.42511649445072386
mitin+PL_2,mitinson,10,1.0,0.42511649445072386
mitin+PL_3,mitinson,10,1.0,0.42511649445072386
mitin+PL_4,mitinson,10,1.0,0.42511649445072386
mitin+PL_5,mitinson,10,1.0,0.42511649445072386
mitin+PL_6,mitinson,10,1.0,0.42511649445072386
fogun+PL_0,fogunson,10,1.0,0.7805304899776102
fogun+PL_1,fogunson,10,1.0,0.7805304899776102
fogun+PL_2,fogunson,10,1.0,0.7805304899776102
fogun+PL_3,fogunson,10,1.0,0.7805304899776102
fogun+PL_4,fogunson,10,1.0,0.7805304899776102
fogun+PL_5,fogunson,10,1.0,0.7805304899776102
fogun+PL_6,fogunson,10,1.0,0.7805304899776102
fogun+PL_7,fogunson,10,1.0,0.7805304899776102
fogun+PL_8,fogunson,10,1.0,0.7805304899776102
fogun+PL_9,fogunson,10,1.0,0.7805304899776102
fogun+PL_10,fogunson,10,1.0,0.7805304899776102
fogun+PL_11,fogunson,10,1.0,0.7805304899776102
fogun+PL_12,fogunson,10,1.0,0.7805304899776102
fogun+PL_13,fogunson,10,1.0,0.7805304899776102
fogun+PL_14,fogunson,10,1.0,0.7805304899776102
fogun+PL_15,fogunson,10,1.0,0.7805304899776102
fogun+PL_16,fogunson,10,1.0,0.7805304899776102
fogun+PL_17,fogunson,10,1.0,0.7805304899776102
fogun+PL_18,fogunson,10,1.0,0.7805304899776102
fogun+PL_19,fogunson,10,1.0,0.7805304899776102
fogun+PL_20,fogunson,10,1.0,0.7805304899776102
fogun+PL_21,fogunson,10,1.0,0.7805304899776102
fogun+PL_22,fogunson,10,1.0,0.7805304899776102
fogun+PL_23,fogunson,10,1.0,0.7805304899776102
fogun+PL_24,fogunson,10,1.0,0.7805304899776102
fogun+PL_25,fogunson,10,1.0,0.7805304899776102
fogun+PL_26,fogunson,10,1.0,0.7805304899776102
fogun+PL_27,fogunson,10,1.0,0.7805304899776102
fogun+PL_28,fogunson,10,1.0,0.7805304899776102
fogun+PL_29,fogunson,10,1.0,0.7805304899776102
fogun+PL_30,fogunson,10,1.0,0.7805304899776102
fogun+PL_31,fogunson,10,1.0,0.7805304899776102
fogun+PL_32,fogunson,10,1.0,0.7805304899776102
fogun+PL_33,fogunson,10,1.0,0.7805304899776102
fogun+PL_34,fogunson,10,1.0,0.7805304899776102
fogun+PL_35,fogunson,10,1.0,0.7805304899776102
fogun+PL_36,fogunson,10,1.0,0.7805304899776102
fogun+PL_37,fogunson,10,1.0,0.7805304899776102
fogun+PL_38,fogunson,10,1.0,0.7805304899776102
fogun+PL_39,fogunson,10,1.0,0.7805304899776102
fogun+PL_0,fogunka,10,0.0,0.21946951002238982
fogun+PL_1,fogunka,10,0.0,0.21946951002238982
fogun+PL_2,fogunka,10,0.0,0.21946951002238982
fogun+PL_3,fogunka,10,0.0,0.21946951002238982
fogun+PL_4,fogunka,10,0.0,0.21946951002238982
fogun+PL_5,fogunka,10,0.0,0.21946951002238982
fogun+PL_6,fogunka,10,0.0,0.21946951002238982
fogun+PL_7,fogunka,10,0.0,0.21946951002238982
fogun+PL_8,fogunka,10,0.0,0.21946951002238982
fogun+PL_9,fogunka,10,0.0,0.21946951002238982
fogun+PL_10,fogunka,10,0.0,0.21946951002238982
fogun+PL_11,fogunka,10,0.0,0.21946951002238982
fogun+PL_12,fogunka,10,0.0,0.21946951002238982
fogun+PL_13,fogunka,10,0.0,0.21946951002238982
fogun+PL_14,fogunka,10,0.0,0.21946951002238982
fogun+PL_15,fogunka,10,0.0,0.21946951002238982
fogun+PL_16,fogunka,10,0.0,0.21946951002238982
fogun+PL_17,fogunka,10,0.0,0.21946951002238982
fogun+PL_18,fogunka,10,0.0,0.21946951002238982
fogun+PL_19,fogunka,10,0.0,0.21946951002238982
fogun+PL_20,fogunka,10,0.0,0.21946951002238982
fogun+PL_21,fogunka,10,0.0,0.21946951002238982
fogun+PL_22,fogunka,10,0.0,0.21946951002238982
fogun+PL_23,fogunka,10,0.0,0.21946951002238982
fogun+PL_24,fogunka,10,0.0,0.21946951002238982
fogun+PL_25,fogunka,10,0.0,0.21946951002238982
fogun+PL_26,fogunka,10,0.0,0.21946951002238982
fogun+PL_27,fogunka,10,0.0,0.21946951002238982
fogun+PL_28,fogunka,10,0.0,0.21946951002238982
fogun+PL_29,fogunka,10,0.0,0.21946951002238982
fogun+PL_30,fogunka,10,0.0,0.21946951002238982
fogun+PL_31,fogunka,10,0.0,0.21946951002238982
fogun+PL_32,fogunka,10,0.0,0.21946951002238982
fogun+PL_33,fogunka,10,0.0,0.21946951002238982
fogun+PL_34,fogunka,10,0.0,0.21946951002238982
fogun+PL_35,fogunka,10,0.0,0.21946951002238982
fogun+PL_36,fogunka,10,0.0,0.21946951002238982
fogun+PL_37,fogunka,10,0.0,0.21946951002238982
fogun+PL_38,fogunka,10,0.0,0.21946951002238982
fogun+PL_39,fogunka,10,0.0,0.21946951002238982
ninet+PL_0,ninetka,10,1.0,0.8052702854098145
ninet+PL_1,ninetka,10,1.0,0.8052702854098145
ninet+PL_2,ninetka,10,1.0,0.8052702854098145
ninet+PL_3,ninetka,10,1.0,0.8052702854098145
ninet+PL_4,ninetka,10,1.0,0.8052702854098145
ninet+PL_5,ninetka,10,1.0,0.8052702854098145
ninet+PL_6,ninetka,10,1.0,0.8052702854098145
ninet+PL_0,ninetson,10,0.0,0.19472971459018557
ninet+PL_1,ninetson,10,0.0,0.19472971459018557
ninet+PL_2,ninetson,10,0.0,0.19472971459018557
ninet+PL_3,ninetson,10,0.0,0.19472971459018557
ninet+PL_4,ninetson,10,0.0,0.19472971459018557
ninet+PL_5,ninetson,10,0.0,0.19472971459018557
ninet+PL_6,ninetson,10,0.0,0.19472971459018557
tozim+PL_0,tozimson,10,0.0,0.1168170053433064
tozim+PL_1,tozimson,10,0.0,0.1168170053433064
tozim+PL_2,tozimson,10,0.0,0.1168170053433064
tozim+PL_3,tozimson,10,0.0,0.1168170053433064
tozim+PL_4,tozimson,10,0.0,0.1168170053433064
tozim+PL_5,tozimson,10,0.0,0.1168170053433064
tozim+PL_6,tozimson,10,0.0,0.1168170053433064
tozim+PL_7,tozimson,10,0.0,0.1168170053433064
tozim+PL_8,tozimson,10,0.0,0.1168170053433064
tozim+PL_9,tozimson,10,0.0,0.1168170053433064
tozim+PL_10,tozimson,10,0.0,0.1168170053433064
tozim+PL_11,tozimson,10,0.0,0.1168170053433064
tozim+PL_12,tozimson,10,0.0,0.1168170053433064
tozim+PL_13,tozimson,10,0.0,0.1168170053433064
tozim+PL_14,tozimson,10,0.0,0.1168170053433064
tozim+PL_15,tozimson,10,0.0,0.1168170053433064
tozim+PL_16,tozimson,10,0.0,0.1168170053433064
tozim+PL_17,tozimson,10,0.0,0.1168170053433064
tozim+PL_18,tozimson,10,0.0,0.1168170053433064
tozim+PL_19,tozimson,10,0.0,0.1168170053433064
tozim+PL_20,tozimson,10,0.0,0.1168170053433064
tozim+PL_21,tozimson,10,0.0,0.1168170053433064
tozim+PL_22,tozimson,10,0.0,0.1168170053433064
tozim+PL_23,tozimson,10,0.0,0.1168170053433064
tozim+PL_24,tozimson,10,0.0,0.1168170053433064
tozim+PL_25,tozimson,10,0.0,0.1168170053433064
tozim+PL_0,tozimka,10,1.0,0.8831829946566937
tozim+PL_1,tozimka,10,1.0,0.8831829946566937
tozim+PL_2,tozimka,10,1.0,0.8831829946566937
tozim+PL_3,tozimka,10,1.0,0.8831829946566937
tozim+PL_4,tozimka,10,1.0,0.8831829946566937
tozim+PL_5,tozimka,10,1.0,0.8831829946566937
tozim+PL_6,tozimka,10,1.0,0.8831829946566937
tozim+PL_7,tozimka,10,1.0,0.8831829946566937
tozim+PL_8,tozimka,10,1.0,0.8831829946566937
tozim+PL_9,tozimka,10,1.0,0.8831829946566937
tozim+PL_10,tozimka,10,1.0,0.8831829946566937
tozim+PL_11,tozimka,10,1.0,0.8831829946566937
tozim+PL_12,tozimka,10,1.0,0.8831829946566937
tozim+PL_13,tozimka,10,1.0,0.8831829946566937
tozim+PL_14,tozimka,10,1.0,0.8831829946566937
tozim+PL_15,tozimka,10,1.0,0.8831829946566937
tozim+PL_16,tozimka,10,1.0,0.8831829946566937
tozim+PL_17,tozimka,10,1.0,0.8831829946566937
tozim+PL_18,tozimka,10,1.0,0.8831829946566937
tozim+PL_19,tozimka,10,1.0,0.8831829946566937
tozim+PL_20,tozimka,10,1.0,0.8831829946566937
tozim+PL_21,tozimka,10,1.0,0.8831829946566937
tozim+PL_22,tozimka,10,1.0,0.8831829946566937
tozim+PL_23,tozimka,10,1.0,0.8831829946566937
tozim+PL_24,tozimka,10,1.0,0.8831829946566937
tozim+PL_25,tozimka,10,1.0,0.8831829946566937
ribef+PL_0,ribefka,10,0.0,0.5998711690477332
ribef+PL_1,ribefka,10,0.0,0.5998711690477332
ribef+PL_2,ribefka,10,0.0,0.5998711690477332
ribef+PL_3,ribefka,10,0.0,0.5998711690477332
ribef+PL_4,ribefka,10,0.0,0.5998711690477332
ribef+PL_5,ribefka,10,0.0,0.5998711690477332
ribef+PL_0,ribefson,10,1.0,0.40012883095226676
ribef+PL_1,ribefson,10,1.0,0.40012883095226676
ribef+PL_2,ribefson,10,1.0,0.40012883095226676
ribef+PL_3,ribefson,10,1.0,0.40012883095226676
ribef+PL_4,ribefson,10,1.0,0.40012883095226676
ribef+PL_5,ribefson,10,1.0,0.40012883095226676
bitek+PL_0,bitekka,10,1.0,0.7988236292163082
bitek+PL_1,bitekka,10,1.0,0.7988236292163082
bitek+PL_2,bitekka,10,1.0,0.7988236292163082
bitek+PL_3,bitekka,10,1.0,0.7988236292163082
bitek+PL_4,bitekka,10,1.0,0.7988236292163082
bitek+PL_5,bitekka,10,1.0,0.7988236292163082
bitek+PL_0,bitekson,10,0.0,0.20117637078369174
bitek+PL_1,bitekson,10,0.0,0.20117637078369174
bitek+PL_2,bitekson,10,0.0,0.20117637078369174
bitek+PL_3,bitekson,10,0.0,0.20117637078369174
bitek+PL_4,bitekson,10,0.0,0.20117637078369174
bitek+PL_5,bitekson,10,0.0,0.20117637078369174
finok+PL_0,finokka,10,0.0,0.6252870177638453
finok+PL_1,finokka,10,0.0,0.6252870177638453
finok+PL_2,finokka,10,0.0,0.6252870177638453
finok+PL_3,finokka,10,0.0,0.6252870177638453
finok+PL_4,finokka,10,0.0,0.6252870177638453
finok+PL_0,finokson,10,1.0,0.37471298223615473
finok+PL_1,finokson,10,1.0,0.37471298223615473
finok+PL_2,finokson,10,1.0,0.37471298223615473
finok+PL_3,finokson,10,1.0,0.37471298223615473
finok+PL_4,finokson,10,1.0,0.37471298223615473
zobek+PL_0,zobekson,10,0.0,0.13465816964928912
zobek+PL_1,zobekson,10,0.0,0.13465816964928912
zobek+PL_2,zobekson,10,0.0,0.13465816964928912
zobek+PL_3,zobekson,10,0.0,0.13465816964928912
zobek+PL_4,zobekson,10,0.0,0.13465816964928912
zobek+PL_5,zobekson,10,0.0,0.13465816964928912
zobek+PL_6,zobekson,10,0.0,0.13465816964928912
zobek+PL_7,zobekson,10,0.0,0.13465816964928912
zobek+PL_8,zobekson,10,0.0,0.13465816964928912
zobek+PL_9,zobekson,10,0.0,0.13465816964928912
zobek+PL_10,zobekson,10,0.0,0.13465816964928912
zobek+PL_11,zobekson,10,0.0,0.13465816964928912
zobek+PL_12,zobekson,10,0.0,0.13465816964928912
zobek+PL_13,zobekson,10,0.0,0.13465816964928912
zobek+PL_14,zobekson,10,0.0,0.13465816964928912
zobek+PL_15,zobekson,10,0.0,0.13465816964928912
zobek+PL_16,zobekson,10,0.0,0.13465816964928912
zobek+PL_17,zobekson,10,0.0,0.13465816964928912
zobek+PL_18,zobekson,10,0.0,0.13465816964928912
zobek+PL_19,zobekson,10,0.0,0.13465816964928912
zobek+PL_0,zobekka,10,1.0,0.8653418303507109
zobek+PL_1,zobekka,10,1.0,0.8653418303507109
zobek+PL_2,zobekka,10,1.0,0.8653418303507109
zobek+PL_3,zobekka,10,1.0,0.8653418303507109
zobek+PL_4,zobekka,10,1.0,0.8653418303507109
zobek+PL_5,zobekka,10,1.0,0.8653418303507109
zobek+PL_6,zobekka,10,1.0,0.8653418303507109
zobek+PL_7,zobekka,10,1.0,0.8653418303507109
zobek+PL_8,zobekka,10,1.0,0.8653418303507109
zobek+PL_9,zobekka,10,1.0,0.8653418303507109
zobek+PL_10,zobekka,10,1.0,0.8653418303507109
zobek+PL_11,zobekka,10,1.0,0.8653418303507109
zobek+PL_12,zobekka,10,1.0,0.8653418303507109
zobek+PL_13,zobekka,10,1.0,0.8653418303507109
zobek+PL_14,zobekka,10,1.0,0.8653418303507109
zobek+PL_15,zobekka,10,1.0,0.8653418303507109
zobek+PL_16,zobekka,10,1.0,0.8653418303507109
zobek+PL_17,zobekka,10,1.0,0.8653418303507109
zobek+PL_18,zobekka,10,1.0,0.8653418303507109
zobek+PL_19,zobekka,10,1.0,0.8653418303507109
fabem+PL_0,fabemson,10,0.0,0.14937432431953543
fabem+PL_1,fabemson,10,0.0,0.14937432431953543
fabem+PL_2,fabemson,10,0.0,0.14937432431953543
fabem+PL_3,fabemson,10,0.0,0.14937432431953543
fabem+PL_4,fabemson,10,0.0,0.14937432431953543
fabem+PL_5,fabemson,10,0.0,0.14937432431953543
fabem+PL_6,fabemson,10,0.0,0.14937432431953543
fabem+PL_7,fabemson,10,0.0,0.14937432431953543
fabem+PL_8,fabemson,10,0.0,0.14937432431953543
fabem+PL_9,fabemson,10,0.0,0.14937432431953543
fabem+PL_10,fabemson,10,0.0,0.14937432431953543
fabem+PL_11,fabemson,10,0.0,0.14937432431953543
fabem+PL_12,fabemson,10,0.0,0.14937432431953543
